eleccion,codigo_localidad,localidad,nombre_puesto,votos_totales,votos_ph,pct_ph,sitio_oficial,direccion,latitud,longitud
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,GRAN GRANADA,11856,3889,32.8,Costado Almacén Éxito de Occidente,CRA 114 A # 78 B -85 /AV CRA 114 # 78 B - 80,4.72099436000002,-74.12272130999997
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA CABAÑA,3659,1431,39.11,Colegio Distrital Marco Tulio Fernández - Sede A,CLL 63 B # 71 A - 16,4.67429616000004,-74.10219662999998
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA CLARITA,2345,892,38.04,Salón Comunal Barrio La Clarita,CRA 83 # 70 - 15,4.6921672100000364,-74.10575418999997
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA ESPAÑOLA,3991,1352,33.88,Colegio Distrital Jorge Gaitán Cortés - Sede A,CRA 82 A # 82 D - 34 / CRA 82 A # 82 D - 40,4.703375860000051,-74.09653854999993
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA ESTRADA,5845,2259,38.65,Colegio Distrital República de Colombia - Sede B,CRA 69 C # 69 - 20,4.678782290000072,-74.09152579999994
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA ESTRADITA,8816,3564,40.43,Colegio Distrital República de Colombia - Sede A,CLL 68 # 69 - 10,4.6774213400000235,-74.09156635999994
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA EUROPA,2704,791,29.25,Colegio Distrital Néstor Forero Alcalá - Sede A,CRA 70 C Bis # 71 - 33,4.6838089900000455,-74.09357474999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA FAENA,2892,1409,48.72,Colegio Distrital General Santander Sede C,CRA 122 A Bis # 69 C - 21,4.717575450000027,-74.13791882999993
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA FLORIDA,4675,2010,42.99,Colegio Manyanet,CRA 89 # 68 A - 36 /CRA 89 # 68 A - 32,4.692899560000058,-74.11058796999998
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA GRANJA,5193,2076,39.98,Colegio Distrital San José Norte - Sede A,CRA 84 # 75 A - 09,4.698713440000063,-74.10180744999997
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA PALESTINA,2175,838,38.53,Colegio Distrital La Palestina Sede A - Centro de Estudios del Niño,CRA 76 # 79 - 40,4.697159640000052,-74.09355299999999
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA SALINA,7872,2932,37.25,Colegio Distrital Florida Blanca - Sede A,CLL 70 A # 94 - 38,4.697956260000069,-74.11402122999993
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LA SERENA,3452,1114,32.27,Colegio Distrital Simón Bolívar - Sede B,CRA 85 # 88 - 99 / CRA 85 # 88 - 91,4.708631880000041,-74.09499902999994
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LAS FERIAS,4304,1633,37.94,Colegio Distrital Naciones Unidas - Sede C,CLL 73 Bis # 68 G - 27,4.68068259000006,-74.08716270999997
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LEON VALENCIA,1002,437,43.61,Colegio Distrital Guillermo León Valencia,CRA 93 A # 75 B - 80 /CRA 92 # 75C - 31,4.704311300000029,-74.10861135999994
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LOS ALAMOS,4860,1773,36.48,"Colegio Cooperativo Los Álamos - \""COALAMOS\""",CLL 66 A # 97 A - 15,4.69570563000002,-74.11978794999999
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LOS ALAMOS NORTE,6262,2206,35.23,Colegio Distrital Garces Navas Sede A,CRA 104 A # 76 B - 09,4.710317150000037,-74.11737051999995
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,LOS CEREZOS,3585,1515,42.26,Polideportivo,TRV 87 A # 83 A - 48,4.706390360000057,-74.10015043999994
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,MARGARITA BOSCO,4478,1362,30.42,Colegio Margarita Bosco,AV CLL 63 # 73 A - 44,4.676707800000031,-74.10595588999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,MINUTO DE DIOS,7077,2150,30.38,Colegio Minuto de Dios,TRV 74 # 81 C - 05,4.698129250000022,-74.09033767999995
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,MORTIÑO,1623,585,36.04,Salón Comunal,CLL 75 # 110 A - 23,4.713081740000064,-74.12370080999995
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,NACIONES UNIDAS SEDE B,1148,501,43.64,Colegio Distrital Naciones Unidas Sede B,CLL 73 A # 69 J - 10,4.684366280000063,-74.08858584999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,NORMANDIA,6874,1999,29.08,Colegio Privado Instituto Técnico Industrial Centro Don Bosco,DIAG 44 # 69 - 96,4.6619574000000625,-74.10790264999997
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,PALO BLANCO,2301,840,36.51,Colegio Gimnasio El Lago,CLL 74 A # 73 A - 85,4.691378000000043,-74.09556699999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,PARIS GAITAN,1702,701,41.19,Colegio Distrital Jorge Gaitán Sede B,CRA 84 # 83 - 71,4.704805790000023,-74.09788413999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,PARQUE SAN ANDRES,5682,2289,40.29,Coliseo Parque San Andrés,CLL 82 # 100 A - 91,4.713394110000024,-74.11002009999999
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,PLAZUELAS DEL VIRREY,4605,1579,34.29,Salón Comunal Urbanización Plazuelas del Virrey,CLL 70 A # 105 G - 23 / CLL 70 # 105 F - 28,4.704557270000066,-74.12330064999998
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,PRIMAVERA,2766,1244,44.97,Colegio Distrital Simón Bolívar Sede A,CRA 92 # 87 A - 60,4.71113863000005,-74.10000221999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,QUIRIGUA,7671,2769,36.1,Colegio Distrital República de China,CRA 92 # 82 - 20,4.707612070000039,-74.10385843999995
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,QUIRIGUA (PLAZA DE MERCADO),6325,2689,42.51,,,,
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SALON COMUNAL ALAMOS,3187,1260,39.54,Salón Comunal Álamos,CLL 66 A # 97 - 64 /CLL 66 A # 97 A - 34 ,4.696324620000041,-74.11943141999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SALON COMUNAL EL VERDUM,3172,1541,48.58,Salón Comunal El Verdum,CRA 110 C # 64 D - 03,4.702437300000042,-74.13120749999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SALON COMUNAL PROTECHO VILLA AMALIA,2679,1248,46.58,Salón Comunal Protecho Villa Amalia,AV CLL 72 # 110 - 13,4.71060631000006,-74.12517638999998
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SALON COMUNAL VILLAS DE GRANADA,6465,2476,38.3,Salón Comunal Villas de Granada,CLL 77C # 111 - 51 / CL 78 # 111 - 51,4.716370330000075,-74.12123579999997
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SAN IGNACIO,1645,473,28.75,Colegio Distrital Marco Tulio Fernández - Sede D,TRV 76 B # 51 A - 57 /CRA 75 # 51 A - 69,4.673938040000053,-74.11170780999998
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SAN JOAQUIN,1428,612,42.86,Colegio Distrital República de Colombia Sede C,CRA 68 H # 71 A - 01 /CRA 69 # 71 - 16 ,4.680191000000036,-74.08902699999999
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SAN MARCOS,7792,2853,36.61,Colegio Distrital Antonio Nariño - Sede A,CRA 77 A # 67 - 17,4.685961510000027,-74.10397212999999
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SANTA CECILIA,2060,564,27.38,Salón Comunal,CLL 52 A Bis # 78 - 35 /TRV 85 # 52 A - 70,4.677248620000057,-74.11305604999995
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SANTA HELENITA,6743,2360,35.0,Colegio Distrital Manuela Ayala de Gaitán - Sede B,CRA 78 # 69 A - 11,4.688928770000075,-74.10337860999994
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SANTA ROSITA,11627,4102,35.28,Colegio Distrital Nidia Quintero de Turbay - Sede A,CLL 75 # 90 - 75,4.701727640000058,-74.10789105999999
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SIDAUTO,388,192,49.48,Colegio Distrital Jorge Gaitán Sede A,CRA 89 A # 86 - 38,4.709017950000032,-74.09904223999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,SOLEDAD NORTE,1530,623,40.72,Colegio Distrital San José Norte Sede B,CRA 83 # 73 A - 80 / CLL 74 # 82 - 37,4.696039770000027,-74.10230599999994
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,STA. MARIA DEL LAGO,3464,982,28.35,,,,
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,TABORA,8427,3197,37.94,Colegio Distrital Tabora - Sede A,CRA 77 B # 74 A - 02 / CRA 77 B # 74 - 02,4.693789440000046,-74.09808772999997
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,TISQUESUSA,1171,350,29.89,Salón Comunal,DIAG 82 B # 79 - 10,4.702307460000043,-74.09468948999995
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,TORQUIGUA,6267,3323,53.02,Colegio Colsubsidio Torquigua,CLL 64 # 128 - 50,4.7217498400000295,-74.14340952999999
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,UNICENTRO DE OCCIDENTE,7702,2666,34.61,Centro Comercial Unicentro de Occidente,CRA 111 C # 86 - 05,4.722981320000031,-74.11353946999998
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,UNIMINUTO ESCUELA DE CONVENCIONES,1955,808,41.33,Universidad Minuto de Dios,CLL 89 # 87 A - 50,4.710749700000065,-74.09691178999998
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,UNIVERSIDAD UDCA ENGATIVA,1824,689,37.77,,,,
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,VILLA AMALIA,7681,3077,40.06,Colegio Distrital Villa Amalia,CRA 110 B # 71 C - 45 /CLL 71 C # 110 B - 21,4.710598490000052,-74.12630134999995
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,VILLA CONSTANZA,1512,542,35.85,Salón Comunal,CLL 70 C # 111 - 15,4.708291400000064,-74.12846495999997
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,VILLA GLADYS,5766,2395,41.54,Colegio Distrital Antonio Villavicencio - Sede A,CLL 65 # 112 A - 39,4.705067450000058,-74.13430697999996
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,VILLA LUZ,6267,1960,31.27,,,,
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,VILLAS DE GRANADA,8395,2938,35.0,Colegio Distrital Los Cerezos,CLL 72 F # 114 - 51,4.716057360000036,-74.12971919999995
Presidencial 2022,10,LOCALIDAD 10 ENGATIVA,ZARZAMORA,3892,1171,30.09,Sede Social Conjunto Zarzamora CAFAM,CLL 71 B # 88 - 35,4.696281940000063,-74.10797801999996
Presidencial 2022,11,LOCALIDAD 11 SUBA,ALBERTO LLERAS CAMARGO - IED,9566,3671,38.38,Colegio Distrital Alberto Lleras Camargo,CRA 111 A # 139 - 88,4.744081450000067,-74.10211914999996
Presidencial 2022,11,LOCALIDAD 11 SUBA,ALMACEN ÉXITO LA COLINA,12052,1806,14.99,Almacén Éxito la Colina,AV CLL 147 con AV CRA 72 /AV CLL 147 # 58 C - 91,4.734711480000044,-74.06607258999998
Presidencial 2022,11,LOCALIDAD 11 SUBA,ALVARO GOMEZ HURTADO SEDE A - IED,10542,4341,41.18,Colegio Distrital Álvaro Gómez Hurtado,CRA 100 A # 130 - 18,4.730444500000033,-74.09685049999996
Presidencial 2022,11,LOCALIDAD 11 SUBA,ALVARO GOMEZ HURTADO SEDE B - IED,3640,1705,46.84,Colegio Distrital Álvaro Gómez Hurtado Sede B,CLL 133 # 98 B -24,4.735261970000067,-74.09337569999997
Presidencial 2022,11,LOCALIDAD 11 SUBA,BIBLIOTECA JULIO MARIO SANTODOMINGO,6215,1294,20.82,,,,
Presidencial 2022,11,LOCALIDAD 11 SUBA,CANCHA MULTIPLE LA VICTORIA NORTE,6503,1324,20.36,,,,
Presidencial 2022,11,LOCALIDAD 11 SUBA,CANCHA MULTIPLE VILLA DELIA,4942,1147,23.21,Cancha múltiple Villa Delia,CRA 65 entre la CLL 165 Y 166,4.749295680000046,-74.06384298999996
Presidencial 2022,11,LOCALIDAD 11 SUBA,CANCHAS MULTIPLES CAMINOS DE SAN LORENZO,12765,2202,17.25,,,,
Presidencial 2022,11,LOCALIDAD 11 SUBA,CARULLA RINCON DE LA COLINA,5296,732,13.82,Parqueadero Carulla Rincón de la Colina,AV CRA 72 # 152 B - 60,4.740540440000075,-74.06500450999994
Presidencial 2022,11,LOCALIDAD 11 SUBA,CASABLANCA SUBA,2474,919,37.15,Parque Casablanca,CLL 146 B # 78 - 51,4.7380403700000215,-74.07585598999998
Presidencial 2022,11,LOCALIDAD 11 SUBA,CC PARQUE LA COLINA,12458,2214,17.77,Centro Comercial Parque La Colina,CRA 58 D # 146 - 51,4.73251625000006,-74.06549086999996
Presidencial 2022,11,LOCALIDAD 11 SUBA,CC PORTOALEGRE,1477,288,19.5,Centro Comercial Portoalegre,CRA 58 # 137 B - 01,4.727719510000043,-74.06481701999996
